timestamp,No_,No_ 2,Description,Search Description,Description 2,Base Unit of Measure,Price Unit Conversion,Type,Inventory Posting Group,Shelf No_,Item Disc_ Group,Allow Invoice Disc_,Statistics Group,Commission Group,Unit Price,Price_Profit Calculation,Profit _,Costing Method,Unit Cost,Standard Cost,Last Direct Cost,Indirect Cost _,Cost is Adjusted,Allow Online Adjustment,Vendor No_,Vendor Item No_,Lead Time Calculation,Reorder Point,Maximum Inventory,Reorder Quantity,Alternative Item No_,Unit List Price,Duty Due _,Duty Code,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Durability,Freight Type,Tariff No_,Duty Unit Conversion,Country_Region Purchased Code,Budget Quantity,Budgeted Amount,Budget Profit,Blocked,Block Reason,Last DateTime Modified,Last Date Modified,Last Time Modified,Price Includes VAT,VAT Bus_ Posting Gr_ (Price),Gen_ Prod_ Posting Group,Picture,Country_Region of Origin Code,Automatic Ext_ Texts,No_ Series,Tax Group Code,VAT Prod_ Posting Group,Reserve,Global Dimension 1 Code,Global Dimension 2 Code,Stockout Warning,Prevent Negative Inventory,Application Wksh_ User ID,Assembly Policy,GTIN,Default Deferral Template Code,Low-Level Code,Lot Size,Serial Nos_,Last Unit Cost Calc_ Date,Rolled-up Material Cost,Rolled-up Capacity Cost,Scrap _,Inventory Value Zero,Discrete Order Quantity,Minimum Order Quantity,Maximum Order Quantity,Safety Stock Quantity,Order Multiple,Safety Lead Time,Flushing Method,Replenishment System,Rounding Precision,Sales Unit of Measure,Purch_ Unit of Measure,Time Bucket,Reordering Policy,Include Inventory,Manufacturing Policy,Rescheduling Period,Lot Accumulation Period,Dampener Period,Dampener Quantity,Overflow Level,Manufacturer Code,Item Category Code,Created From Nonstock Item,Product Group Code,Purchasing Code,Service Item Group,Item Tracking Code,Lot Nos_,Expiration Calculation,Warehouse Class Code,Special Equipment Code,Put-away Template Code,Put-away Unit of Measure Code,Phys Invt Counting Period Code,Last Counting Period Update,Use Cross-Docking,Next Counting Start Date,Next Counting End Date,Id,Unit of Measure Id,Tax Group Id,Sales Blocked,Purchasing Blocked,Item Category Id,Over-Receipt Code,Routing No_,Production BOM No_,Single-Level Material Cost,Single-Level Capacity Cost,Single-Level Subcontrd_ Cost,Single-Level Cap_ Ovhd Cost,Single-Level Mfg_ Ovhd Cost,Overhead Rate,Rolled-up Subcontracted Cost,Rolled-up Mfg_ Ovhd Cost,Rolled-up Cap_ Overhead Cost,Order Tracking Policy,Critical,Common Item No_,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x0c<\xf8\x8a',PKF0226,,RISGEN CATCH COVER,RISGEN CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.77419,0.0,1.69643,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:42:32.770,2021-11-18,1754-01-01 16:42:32.770,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,2,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1DB11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.523,7E45060B-A2A4-4F72-B553-3234C753B380,2025-07-03 07:42:05.863,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\r\x05\xb0\xdf',PKF0229,,VALIANZ CATCH COVER-COMMON,VALIANZ CATCH COVER-COMMON,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.29464,0.0,1.30069,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:23:32.563,2021-11-18,1754-01-01 16:23:32.563,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1EB11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.537,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-10 02:21:36.520,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x0cj\x95\xea',PKF0230,,AMLODINE PLUS COMMON CTCHCOVER,AMLODINE PLUS COMMON CTCHCOVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.50092,0.0,1.50092,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:23:41.957,2021-11-18,1754-01-01 16:23:41.957,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1FB11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.537,7E45060B-A2A4-4F72-B553-3234C753B380,2025-10-02 09:20:43.487,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0cK\xc4\xc4',PKF0231,,ELVIR CATCH COVER,ELVIR CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.6184,0.0,1.5625,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:23:51.223,2021-11-18,1754-01-01 16:23:51.223,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,20B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.553,7E45060B-A2A4-4F72-B553-3234C753B380,2025-07-31 05:10:58.030,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0c\x10\xaer',PKF0232,,RABEGEN CATCH OVER,RABEGEN CATCH OVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.56523,0.0,1.5625,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:23:59.097,2021-11-18,1754-01-01 16:23:59.097,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,21B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.553,7E45060B-A2A4-4F72-B553-3234C753B380,2025-04-03 00:38:18.363,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0c<\xf8$',PKF0233,,DIVALGEN 500 CATCH COVER,DIVALGEN 500 CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,2.41073,0.0,2.4108,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:24:11.890,2021-11-18,1754-01-01 16:24:11.890,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,22B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.570,7E45060B-A2A4-4F72-B553-3234C753B380,2025-07-03 07:41:56.757,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0c<\xfa\x9b',PKF0235,,LEVIT CATCHCOVER,LEVIT CATCHCOVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.61709,0.0,1.61708,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:24:22.873,2021-11-18,1754-01-01 16:24:22.873,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,23B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.570,7E45060B-A2A4-4F72-B553-3234C753B380,2025-07-03 07:42:46.313,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0cfmy',PKF0237,,BIZYX CATCH COVER,BIZYX CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,2.54465,0.0,2.54464,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:42:53.153,2021-11-18,1754-01-01 16:42:53.153,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,24B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.570,7E45060B-A2A4-4F72-B553-3234C753B380,2025-09-25 08:20:14.110,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0chm:',PKF0238,,ADIVIA CATCH COVER,ADIVIA CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.75571,0.0,1.75571,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:24:31.190,2021-11-18,1754-01-01 16:24:31.190,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,25B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.583,7E45060B-A2A4-4F72-B553-3234C753B380,2025-10-01 02:47:35.497,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0chn\x05',PKF0239,,ADIVIA STARTER DOSE x 3's,ADIVIA STARTER DOSE X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.96085,0.0,1.9608,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:24:44.863,2021-11-18,1754-01-01 16:24:44.863,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,26B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.600,7E45060B-A2A4-4F72-B553-3234C753B380,2025-10-01 02:48:02.793,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x04\xcf\x91%',PKF0240,,BIOCOMPLETE CATCH COVER,BIOCOMPLETE CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:43:13.463,2021-11-18,1754-01-01 16:43:13.463,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,27B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.600,7E45060B-A2A4-4F72-B553-3234C753B380,2021-11-18 08:43:13.463,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
b'\x00\x00\x00\x00\x07\x98&\xf6',PKF0241,,PREVEN-Z PILL BOX,PREVEN-Z PILL BOX,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,31.25,0.0,31.25,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:24:53.317,2021-11-18,1754-01-01 16:24:53.317,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,28B11CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:04.617,7E45060B-A2A4-4F72-B553-3234C753B380,2023-07-07 01:13:29.333,4A96EAA9-3DB9-423D-8512-43281713C4ED
b'\x00\x00\x00\x00\n<\\<',PKF0242,,MAXINE CATCH COVER,MAXINE CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.70308,0.0,1.69643,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-03-26 00:47:10.773,2021-03-26,1754-01-01 08:47:10.773,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,67D23E0F-348D-EB11-AA37-000D3AA30FE3,2021-03-25 06:33:50.853,7E45060B-A2A4-4F72-B553-3234C753B380,2024-03-25 09:17:25.260,4A96EAA9-3DB9-423D-8512-43281713C4ED
b'\x00\x00\x00\x00\r\x05\xb0\xe1',PKF0243,,PREVEN-Z CATCH COVER,PREVEN-Z CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.91964,0.0,1.91964,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-03-26 00:47:10.787,2021-03-26,1754-01-01 08:47:10.787,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,68D23E0F-348D-EB11-AA37-000D3AA30FE3,2021-03-25 06:33:50.853,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-10 02:21:36.547,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x0ctn\xf9',PKF0244,,AMLODINE HD STARTER PACK x 3's,AMLODINE HD STARTER PACK X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.90022,0.0,1.9,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-01-21 02:52:36.540,2022-01-21,1754-01-01 10:52:36.540,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0C6F1C97-647A-EC11-A4CE-5E2CC006407F,2022-01-21 02:48:29.103,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-10-23 00:44:10.813,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\r\x05\xb0\xe3',PKF0245,,AMLODINE HD CATCH COVER,AMLODINE HD CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.65006,0.0,1.65,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-01-21 02:53:55.190,2022-01-21,1754-01-01 10:53:55.190,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1D69B731-657A-EC11-A4CE-5E2CC006407F,2022-01-21 02:52:39.603,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2026-01-10 02:21:36.573,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x0cJy)',PKF0246,,PRONORM CATCH COVER,PRONORM CATCH COVER,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.34072,0.0,1.34067,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-10-19 06:27:44.653,2021-10-19,1754-01-01 14:27:44.653,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,088BB3F1-A430-EC11-A4CA-5E2CC006407F,2021-10-19 06:22:33.963,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-07-29 08:33:56.133,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0cH\xc2\xbb',PKF0247,,PRONORM STARTER PACK x 3's,PRONORM STARTER PACK X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,1.55629,0.0,1.55629,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-10-19 06:34:13.567,2021-10-19,1754-01-01 14:34:13.567,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,1,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,817365B0-A530-EC11-A4CA-5E2CC006407F,2021-10-19 06:27:53.880,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-07-24 10:00:17.973,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\r\x05\xb0\xf7',PKF0248,,LESOFAT CATCH COVER-ENVELOPE TYPE,LESOFAT CATCH COVER-ENVELOPE TYPE,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,2.54464,0.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-01-27 09:02:48.397,2022-01-27,1754-01-01 17:02:48.397,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,2BDAF788-4F7F-EC11-A4D4-5E2CC006407F,2022-01-27 09:00:12.887,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2026-01-10 02:21:36.780,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x05}5\x85',PKF0249,,ZUNAMYN CATCH COVER ENVELOPE TYPE,ZUNAMYN CATCH COVER ENVELOPE TYPE,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-02-28 08:01:01.083,2022-02-28,1754-01-01 16:01:01.083,0,,PROMO,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,PROMATS,0,,,,,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,00E9733F-6C98-EC11-A4DD-5E2CC006407F,2022-02-28 07:58:44.010,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2022-02-28 08:01:01.083,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
